ImageName,DeltaE00_Orig,MSE_Orig,MAE_Orig,DeltaE76_Orig,DeltaE00_Mod,MSE_Mod,MAE_Mod,DeltaE76_Mod,DynamicK,Time_Orig,Time_Mod,CV
1040_D.JPG,24.5472063754934,2909.43631110765,21.4641952526996,47.0318263773252,20.5513281871421,3093.79850165128,25.838415777092,43.1213972038321,NaN,0.230051,0.2584686,NaN
1040_S.JPG,28.939573998891,3445.79417065859,22.9044608867885,55.1211870495255,20.6157386224323,3123.84544978393,26.3135765498765,44.1221779290532,NaN,0.2169892,0.2491604,NaN
1041_AS.JPG,3.73047316319072,24.4954505717283,2.48549173931529,3.83675572963073,3.73047316319072,24.4954505717283,2.48549173931529,3.83675572963073,25,0.2555898,0.2680828,0.05229189
1041_D.JPG,3.78528138788812,27.8219590066839,2.46973998628253,4.20173026891364,3.81180645178017,28.0724561565173,2.53043664798968,4.22614035802494,21,0.2615178,0.2709056,0.09050582
1041_S.JPG,2.9555314081482,12.7801225053582,1.42947868057782,2.85442113643481,3.01496898764631,13.4071071060079,1.47691996293563,2.92097148064774,23,0.2620619,0.2747284,0.08201797
1042_AS.JPG,6.05119271205492,80.2143819896402,5.68043870025058,8.52446453401135,6.05119271205492,80.2143819896402,5.68043870025058,8.52446453401135,25,0.285268,0.2720125,0.03157608
1042_D.JPG,4.76845258593971,49.601220660998,4.56782632490407,6.23820850966434,4.76845258593971,49.601220660998,4.56782632490407,6.23820850966434,25,0.2612525,0.2801555,0.05501233
1042_S.JPG,5.3708737876151,63.2299288735552,4.89034026043802,7.65356308718825,5.3708737876151,63.2299288735552,4.89034026043802,7.65356308718825,25,0.2645626,0.2683132,0.0511687
1043_AS.JPG,3.53670687498298,20.5289994122531,2.36096266103486,4.10017018393977,3.53670687498298,20.5289994122531,2.36096266103486,4.10017018393977,25,0.2631237,0.274495,0.07125817
1043_D.JPG,3.13932450729623,16.4658249774761,2.00874212174828,3.63184709946611,3.13932450729623,16.4658249774761,2.00874212174828,3.63184709946611,25,0.2613465,0.2747129,0.06371921
1043_S.JPG,2.64147044871519,11.7423109481823,1.74540987619917,2.80852145774692,2.48441381361854,10.0238655792792,1.60905687570343,2.59216896052274,19,0.2735308,0.2681354,0.09985954
1044_AS.JPG,2.0471092349051,7.87936960684938,1.09230702119965,2.0683197466405,2.0471092349051,7.87936960684938,1.09230702119965,2.0683197466405,25,0.259316,0.2683546,0.04776144
1044_D.JPG,1.70926563953491,6.82147248022024,1.07692119868449,1.80741847892862,1.70926563953491,6.82147248022024,1.07692119868449,1.80741847892862,25,0.2606264,0.2725437,0.05218818
